id,author,year,period_of_year,title,obj_plant,obj_animal,obj_ecosystem,communities_populations,obj_ecosystem_int,obj_landscape,obj_socioecological,obj_soil,obj_interactions,obj_climate,obj_litter,obj_others,exclusives,high_level,high_com,high_ecos,high_landscape,high_socio,object_of_study_anthropic,object_of_study_interaction,plant_seeds,plant_juvenile,plant_adults,plant_not_specified,atlantic_forest,amazon,cerrado,caatinga,pampa
124,"Neto, A.M. and Martins, S.V. and Silva, K.A. and Gleriani, J.M.",2012,2011-2015,"Ecological relationships between layers of a 40-year-old restored area in viçosa, state of minas gerais, Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,1,0,0,0,1,0,0,0,0
127,"Pereira-Silva, E.F.L. and Hardt, E. and Fernandes, A.O.",2012,2011-2015,The soil-plant relationship of nitrogen use in three tropical tree species,0,0,0,NA,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,0,0,1,0,0
128,"Bentos, T.V. and Nascimento, H.E.M. and Williamson, G.B.",2013,2011-2015,Tree seedling recruitment in Amazon secondary forest: Importance of topography and gap micro-site conditions,1,0,0,1,0,0,0,0,0,0,1,0,2,communities,1,0,0,0,,,1,0,0,0,0,1,0,0,0
129,"De Barros, A.A.M. and De Andrade Ribas, L. and Araujo, D.S.D.",2009,2006-2010,"Climbers of the Serra da Tiririca State Park, Rio de Janeiro, Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,0,1,1,0,0,0,0
134,"Zimmermann, B. and Papritz, A. and Elsenbeer, H.",2010,2006-2010,Asymmetric response to disturbance and recovery: Changes of soil permeability under forest-pasture-forest transitions,0,0,0,NA,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,0,0
135,"Wieland, L.M. and Mesquita, R.C.G. and Bobrowiec, P.E.D. and Bentos, T.V. and Williamson, G.B.",2011,2011-2015,Seed rain and advance regeneration in secondary succession in the Brazilian Amazon,1,0,0,1,1,0,0,0,1,0,0,0,2,ecosystem,0,1,0,0,,seed dispersal,1,0,0,0,0,1,0,0,0
136,"Rossetti, D.F. and Almeida, S. and Amaral, D.D. and Lima, C.M. and Pessenda, L.C.R.",2010,2006-2010,Coexistence of forest and savanna in an Amazonian area from a geological perspective,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,0,1,0,1,0,0,0
137,"Hopp, P.W. and Caron, E. and Ottermanns, R. and Roß-Nickoll, M.",2011,2011-2015,Evaluating leaf litter beetle data sampled by Winkler extraction from Atlantic forest sites in southern Brazil,0,1,0,NA,0,0,0,0,0,0,1,0,2,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,1,0,0,0,0
138,"Marimon, B.S. and Felfili, J.M. and Lima, E.S. and Duarte, W.M.G. and Marimon-Júnior, B.H.",2010,2006-2010,Environmental determinants for natural regeneration of gallery forest at the Cerrado/Amazonia boundaries in Brazil,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,NA,NA,0,1,1,0,0,1,1,0,0
139,"de Camargos, V.L. and Martins, S.V. and Ribeiro, G.A. and da Silva Carmo, F.M. and da Silva, A.F.",2010,2006-2010,"Evaluation of fire impact in the regeneration stratum in a seasonal semideciduous forest site in Viçosa, MG",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,0,1,1,0,0,0,0
140,"Scipioni, M.C. and Finger, C.A.G. and Cantarelli, E.B. and Denardi, L. and Meyer, E.A.",2011,2011-2015,Phytosociological study in a forest fragment in the northwest of Rio Grande do Sul state,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,1,0,1,0,0,0,1
142,"Carvalho, F.A. and Braga, J.M.A. and Nascimento, M.T.",2009,2006-2010,"Tree community structure of submontane Atlantic rain forest fragments in Imbaú region, municipality of Silva Jardim, Rio de Janeiro, Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,1,0,1,0,0,0,0
143,"Zangaro, W. and De Assis, R.L. and Rostirola, L.V. and De Souza, P.B. and Gonçalves, M.C. and Andrade, G. and Nogueira, M.A.",2008,2006-2010,Changes in arbuscular mycorrhizal associations and fine root traits in sites under different plant successional phases in southern Brazil,0,0,0,NA,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,0,0,0,0
144,"Carim, S. and Schwartz, G. and Da Silva, M.F.F.",2007,2006-2010,"Species richness, structure, and floristic composition of a 40 years old secondary forest in Eastern Amazon",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,1,0,0,1,0,0,0
145,"Manhães, M.A. and Loures-Ribeiro, A.",2005,2001-2005,Spatial distribution and diversity of bird community in an urban area of Southeast Brazil,0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,0,1,0,0
146,"Da Nóbrega, A.M.F. and Vaieri, S.V. and De Paula, R.C. and Da Silva, S.A. and Rêgo, N.H.",2007,2006-2010,"The use of phytosociology in effective evaluation of forest restoration in a Mogi Guaçu River degraded floodplain, São Paulo, Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,1,0,0,0,1,0,0
147,"De Oliveira, F.X. and De Andrade, L.A. and Félix, L.P.",2006,2006-2010,"Floristic and structural comparisons of Ombrophilous Forest communities of different ages, in Areia Municipality, Paraíba State, Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,1,1,0,0,0,0,1,0
149,"Lu, D. and Batistella, M. and Moran, E. and Mausel, P.",2004,2001-2005,Application of spectral mixture analysis to Amazonian land-use and land-cover classification,1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,,0,0,0,1,0,1,0,0,0
150,"Medina, B.M.O. and Fernandes, G.W.",2007,2006-2010,"The potential of natural regeneration of rocky outcrop vegetation on rupestrian field soils in ""Serra do Cipó"", Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,1,1,0,0,0,0,1,0,0
151,"Fernandes, G.W. and Negreiros, D.",2006,2006-2010,"The galling insect community in the RPPN Fazenda Bulcão, Aimorés, Minas Gerais, Brazil",0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,1,0,0,0,0
152,"Shimabukuro, Y.E. and Amaral, S. and Ahern, F.J. and Pietsch, R.W.",1998,1996-2000,"Land cover classification from radarsat data of the tapajós national forest, Brazil",1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,,0,0,0,1,0,1,0,0,0
154,"Parolin, P.",2003,2001-2005,Fugitive and possessive establishment strategies in Amazonian floodplain pioneers,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,1,0,0,0,0,1,0,0,0
155,"McCracken, S.D. and Brondizio, E.S. and Nelson, D. and Moran, E.F. and Siqueira, A.D. and Rodriguez-Pedraza, C.",1999,1996-2000,Remote sensing and GIS at farm property level: Demography and deforestation in the Brazilian Amazon,1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,,0,0,0,1,0,1,0,0,0
156,"Parrotta, J.A. and Francis, J.K. and Knowles, O.H.",2002,2001-2005,Harvesting intensity affects forest structure and composition in an upland Amazonian forest,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,1,0,0,1,0,0,0
157,"Moran, E.F. and Packer, A. and Brondizio, E. and Tucker, J.",1996,1996-2000,Restoration of vegetation cover in the eastern Amazon,1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,,0,0,0,1,0,1,0,0,0
158,"Brondizio, E.S. and Moran, E.F. and Mausel, P. and Wu, Y.",1994,1991-1995,Land use change in the Amazon estuary: Patterns of caboclo settlement and landscape management,1,0,0,0,0,1,1,0,0,0,0,0,3,socioecological,0,0,0,1,socioecological,,0,0,0,1,0,1,0,0,0
159,"Fearnside, P.M. and Guimarães, W.M.",1996,1996-2000,Carbon uptake by secondary forests in Brazilian Amazonia,0,0,1,NA,1,1,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,0,0
160,"Vieira, I.C.G. and Uhl, C. and Nepstad, D.",1994,1991-1995,"The role of the shrub Cordia multispicata Cham. as a 'succession facilitator' in an abandoned pasture, Paragominas, Amazônia",1,0,0,1,0,0,0,0,0,0,1,0,2,communities,1,0,0,0,,,1,1,0,0,0,1,0,0,0
161,"Evans, T.P. and Manire, A. and De Castro, F. and Brondizio, E. and McCracken, S.",2001,2001-2005,A dynamic model of household decision-making and parcel level landcover change in the eastern Amazon,1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,,0,0,0,1,0,1,0,0,0
162,"Salcedo, I.H. and Tiessen, H. and Sampaio, E.V.S.B.",1997,1996-2000,"Nutrient availability in, soil samples from shifting cultivation sites in the semi-arid Caatinga of NE Brazil",1,0,0,0,0,0,1,1,0,0,0,0,3,socioecological,0,0,0,1,socioecological,,0,0,0,1,0,0,0,1,0
163,"Dale, V.H. and O'Neill, R.V. and Southworth, F. and Pedlowski, M.",1994,1991-1995,Modeling Effects of Land Management in the Brazilian Amazonian Settlement of Rondônia,1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,,0,0,0,1,0,1,0,0,0
165,"Parrotta, J.A. and Knowles, O.H.",1999,1996-2000,Restoration of tropical moist forests on bauxite-mined lands in the Brazilian amazon,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,1,1,1,0,0,1,0,0,0
166,"Felfili, J.M.",1995,1991-1995,"Diversity, structure and dynamics of a gallery forest in central Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,1,1,0,0,0,1,0,0
167,"STOUFFER, P.C. and BIERREGAARD, R.O.",1995,1991-1995,Effects of Forest Fragmentation on Understory Hummingbirds in Amazonian Brazil,0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,0,0
170,"Imaña-Encinas, J and Riesco-Muñoz, G and Antunes-Santana, O and de Camino, R",2021,2021-2025,Silvicultural analysis of the Atlantic tropical forest from the tree diameter distribution and the floristic richness,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,1,1,0,1,0,0,0,0
171,"Figueiredo, JCG and de Avila, MA and Souza, CS and Neves, JGS and Tolentino, GS and Oki, Y and de Azevedo, IFP and Negreiros, D and Viana, JHM and dos Santos, RM and Fonseca, RS and Fernandes, GW and Nunes, YRF",2022,2021-2025,"Relationship of woody species composition with edaphic characteristics in threatened riparian Atlantic Forest remnants in the upper Rio Doce basin, Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,1,0,1,0,0,0,0
172,"Garcia, ML and Watzlawick, LF and Silva, RAR",2019,2016-2020,Floristic and biomass dynamics in two Management Systems in Araucaria Forest,1,0,1,0,1,0,0,0,0,0,0,0,2,ecosystem,0,1,0,0,,,0,0,0,1,1,0,0,0,0
174,"Marcelini, DP and Reis, MG and Fortes, EA and Andrade, RS and Ferreira , WG",2021,2021-2025,"Floristics and phytosociology of a recovered stretch of riparian forest on the Rio Machado, Minas Gerais",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,1,0,1,0,0,0,0
175,"de Deus, FF and Oliveira, PE",2016,2016-2020,"Changes in floristic composition and pollination systems in a ""Cerrado'' community after 20 years of fire suppression",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,0,1,0,0,1,0,0
176,"Valente, TP and Negrelle, RRB and Sanquetta, CR",2010,2006-2010,Regeneration <i>of Araucaria angustifolia</i> in three physiognomies of a Mixed Ombrophilous Forest fragment,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,1,0,0,1,0,0,0,0
178,"Do Vale, I and Miranda, IS and Mitja, D and Santos, AM and dos Santos, GGA and Leao, FM and Oliveira, MG and Costa, LGD",2020,2016-2020,Conservation potential of shade-tolerant forest species in agricultural mosaics in the eastern Brazilian Amazon,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,0,1,0,1,0,0,0
181,"Farneda, FZ and Rocha, R and López-Baucells, A and Sampaio, EM and Palmeirim, JM and Bobrowiec, PED and Grelle, CEV and Meyer, CFJ",2018,2016-2020,The Road to Functional Recovery: Temporal Effects of Matrix Regeneration on Amazonian Bats,0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,0,0
183,"Martinelli, LM and Rezende, RD",2024,2021-2025,Time will tell: Taxonomic and functional diversity of monilophyte ferns in native forests and abandoned silviculture systems,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,NA,NA,0,0,0,1,1,0,0,0,0
185,"Rocha, JS and Sccoti, MSV",2022,2021-2025,Silviculture of<i> Schizolobium</i><i> parahyba</i> var.<i> amazonicum</i> (Huber ex Ducke) Barneby practiced by people originating in the brazilian Amazon,1,0,0,1,0,0,1,0,0,0,0,0,2,socioecological,0,0,0,1,socioecological,NA,0,0,0,1,0,1,0,0,0
195,"SKOLE, D and TUCKER, C",1993,1991-1995,TROPICAL DEFORESTATION AND HABITAT FRAGMENTATION IN THE AMAZON - SATELLITE DATA FROM 1978 TO 1988,1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,NA,0,0,0,1,0,1,0,0,0
203,"Venzke, TSL and Miguel, P and Leidemer, JD and Pagani, A Jr and Pinto, LFS",2023,2021-2025,Is the natural regeneration of native forest influenced by dairy cattle farming?,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,0,1,0,0,0,0,1
207,"Bentos, TV and Nascimento, HEM and Vizcarra, MD and Williamson, GB",2020,2016-2020,Effects of experimental lightgaps and topography on enrichment plantings in a central Amazonian secondary forest,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,NA,0,1,0,0,0,1,0,0,0
208,"Reis, SM and Marimon, BS and Marimon, B Jr and Gomes, L and Morandi, PS and Freire, EG and Lenza, E",2015,2011-2015,RESILIENCE OF SAVANNA FOREST AFTER CLEAR-CUTTING IN THE CERRADO-AMAZON TRANSITION ZONE,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,0,1,0,0,1,0,0
209,"Lucas, DS and De Oliveira, DMP and Soares, AA and Blum, SC and Zanette, LRS and Zandavalli, RB",2022,2021-2025,Microsite abiotic conditions and juvenile response under three early successional shrub/tree species in a SEMI-ARID region,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,1,0,0,0,0,0,1,0
210,"Bianchin, JE and Marques, R and Blum, H and Oliva, EV and Donha, CG and Silveira, FM and Dalmaso, CA and Müller, FC and Vargas, GR",2017,2016-2020,"Micronutrients in litter deposited in a successional gradient of Atlantic Rain Forest in Parana state, Brazil",0,0,0,NA,0,0,0,1,0,0,1,0,2,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,1,0,0,0,0
211,"Santos, JR and Silva, CVD and Galvao, LS and Treuhaft, R and Mura, JC and Madsen, S and Gonçalves, FG and Keller, MM",2014,2011-2015,Determining aboveground biomass of the forest successional chronosequence in a test- site of Brazilian Amazon through X- and L- band data analysis,1,0,1,0,1,1,0,0,0,0,0,0,3,landscape,0,0,1,0,,,0,0,0,1,0,1,0,0,0
212,"deBritez, RM and Silva, SM and deSouza, WES and Motta, JTW",1995,1991-1995,"Floristic inventory in Mixed Ombrophilous Forest, Sao Mateus Do Sul, Parana, Brazil",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,0,1,1,0,0,0,0
213,"Piaia, BB and Rovedder, APM and Procknow, D and Fockink, GD and Camargo, B",2023,2021-2025,Taxonomic and functional diversity of applied nucleation for ecological restoration,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,1,1,0,0,0,0,0,1
214,"Schöngart, J and Wittmann, F and Worbes, M and Piedade, MTF and Krambeck, HJ and Junk, WJ",2007,2006-2010,Management criteria for <i>Ficus insipida</i> Willd.: (Moraceae) in Amazonian white-water floodplain forests defined by tree-ring analysis,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,1,0,1,0,1,0,0,0
216,"Kimes, DS and Nelson, RF and Salas, WA and Skole, DL",1999,1996-2000,Mapping secondary tropical forest and forest age from SPOT HRV data,1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,,0,0,0,1,0,1,0,0,0
217,"DEPAULA, JE and ENCINAS, JI and PEREIRA, BAD",1993,1991-1995,INVENTORY OF ONE HECTAR OF A GALLERY FOREST,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,1,0,0,0,1,0,0
218,"Vedovato, LB and Aragao, LEOC and Almeida, DRA and Bartholomew, DC and Assis, M and Dalagnol, R and Gorgens, EB and Silva, CHL Jr and Ometto, JP and Pontes-Lopes, A and Silva, CA and Valbuena, R and Feldpausch, TR",2025,2021-2025,Impacts of fire on canopy structure and its resilience depend on successional stage in Amazonian secondary forests,1,0,0,1,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,,0,0,0,1,0,1,0,0,0
219,"Johnson, CM and Vieira, ICG and Zarin, DJ and Frizano, J and Johnson, AH",2001,2001-2005,Carbon and nutrient storage in primary and secondary forests in eastern Amazonia,1,0,1,0,1,0,0,0,0,0,0,0,2,ecosystem,0,1,0,0,,NA,0,0,0,1,0,1,0,0,0
220,"Ferreira, WC and Botelho, SA and Davide, AC and Faria, JMR and Ferreira, DF",2010,2006-2010,"NATURAL REGENERATION AS AN INDICATOR OF LAND RECLAMATION NEAR THE CAMARGOS HYDROELECTRIC PLANT, STATE OF MINAS GERAIS",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,1,0,0,1,0,0,0,0
221,"Silveira, CS and da Silva, VV",2010,2006-2010,"NATURAL REGENERATION, DEGENERATION AND DEFORESTATION DYNAMICS CONTROLLED BY CLIMATIC AND GEOMORPHIC PARAMETERS: A GEOCOLOGICAL ANALYSIS USING GIS",0,0,0,NA,0,1,0,0,0,1,0,0,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,1,0,0,0,0
222,"de Oliveira, AM and Costa, DFD",2023,2021-2025,CLASSIFICATION OF PHYTOECOLOGICAL UNITS IN THE LANDSCAPE OF A MOUNTAIN RANGE IN THE BRAZILIAN SEMI- ARID REGION (JOAO DO VALE MOUNTAIN RANGE - RN/PB),1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,,0,0,0,1,0,0,0,1,0
224,"Casas, G and Darski, B and Ferreira, PMA and Kindel, A and Müller, SC",2016,2016-2020,"Habitat structure influences the diversity, richness and composition of bird assemblages in successional Atlantic rain forests",0,1,0,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,1,0,0,0,0
225,"Miguel, A and Marimon, BS and de Oliveira, EA and Maracahipes, L and Marimon, BH",2011,2011-2015,"Woody community dynamics of a gallery forest in the transition Cerrado-Amazon Forest in Eastern Mato Grosso, over a seven year period (1999 to 2006)",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,1,0,0,1,1,0,0
226,"Ruschel, AR and Mantovani, M and dos Reis, MS and Nodari, RO",2009,2006-2010,CHARACTERIZATION AND DYNAMICS OF TWO SUCCESSIONAL STAGES OF SECONDARY ATLANTIC FOREST,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,1,0,1,0,0,0,0
227,"da Trindade, DFV and Coelho, GC",2012,2011-2015,Woody species recruitment under monospecific plantations of pioneer trees - facilitation or inhibition?,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,active restoration,NA,0,1,0,0,1,0,0,0,0
228,"de Souza, RR and Valente, AA and Suetmisu, C and Ferreira, MG and Vieira, ICG",2023,2021-2025,Botanical structure of two urbansecondary forest and associations with meliponiculture in eastern Amazon,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,1,1,0,0,1,0,0,0
229,"Lu, DS and Moran, E and Batistella, M",2003,2001-2005,Linear mixture model applied to Amazonian vegetation classification,1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,,0,0,0,1,0,1,0,0,0
230,"Zimmermann, B and Elsenbeer, H and De Moraes, JM",2006,2006-2010,The influence of land-use changes on soil hydraulic properties: Implications for runoff generation,0,0,0,NA,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,0,0
232,"Siddique, I and Vieira, ICG and Schmidt, S and Lamb, D and Carvalho, CJR and Figueiredo, RD and Blomberg, S and Davidson, EA",2010,2006-2010,Nitrogen and phosphorus additions negatively affect tree species diversity in tropical forest regrowth trajectories,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,0,1,0,1,0,0,0
234,"Freitas, VLO and Lemos, JP and Lovato, MB",2008,2006-2010,"Contrasting genetic diversity and differentiation of populations of two successional stages in a Neotropical pioneer tree (<i>Eremanthus erythropappus</i>, Asteraceae)",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,0,1,1,0,1,0,0
235,"Rovedder, APM and Felker, RM and Hummel, RB and Piaia, BB and Stefanello, MD and da Silva, JCC Jr and da Silva, MPKL",2018,2016-2020,Natural Regeneration in a Conservation Unit: Subsidy for Restoration Actions,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,1,1,0,1,0,0,0,1
236,"Feldpausch, TR and Riha, SJ and Fernandes, ECM and Wandelli, EV",2005,2001-2005,Development of forest structure and leaf area in secondary forests regenerating on abandoned pastures in Central Amazonia,1,0,1,1,1,0,0,0,0,0,0,0,2,ecosystem,0,1,0,0,,,0,0,0,1,0,1,0,0,0
237,"Mendes, FD and Jardim, FCD and de Carvalho, JOP and Souza, DV and Araújo, CB and de Oliveira, MG and Leal, ED",2013,2011-2015,"DYNAMICS STRUCTURE OF THE UNDERSTOREY VEGETATION INFLUENCED BY LOGGING IN A <i>TERRA FIRME</i> FOREST, IN THE MUNICIPALITY OF MOJU, PARA STATE",1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,1,0,0,0,1,0,0,0
239,"Ferreira, AC and Ganade, G and de Attayde, JL",2015,2011-2015,Restoration versus natural regeneration in a neotropical mangrove: Effects on plant biomass and crab communities,1,1,1,1,1,0,0,0,0,0,0,0,3,ecosystem,0,1,0,0,,NA,0,0,1,0,1,0,0,0,0
241,"Ewers, RM and Andrade, A and Laurance, SG and Camargo, JL and Lovejoy, TE and Laurance, WF",2017,2016-2020,Predicted trajectories of tree community change in Amazonian rainforest fragments,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,0,1,0,1,0,0,0
242,"Balestrin, D and Martins, SV and Fonseca, W and Cosimo, LHE",2019,2016-2020,RELATIONSHIP BETWEEN SOIL SEED BANK AND CANOPY COVERAGE IN A MINED AREA,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,1,0,0,0,1,0,0,0,0
243,"Kimes, DS and Nelson, RF and Skole, DL and Salas, WA",1998,1996-2000,Accuracies in mapping secondary tropical forest age from sequential satellite imagery,1,0,0,0,0,1,0,0,0,0,0,0,2,landscape,0,0,1,0,,,0,0,0,1,0,0,0,0,0
244,"Frenedozo, RDC",2004,2001-2005,Plant reproductive phenology and dispersal patterns after natural regeneration in a limestone mining spoil banks,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,0,0,1,0,0,1,0,0
246,"Dutra, MP and Marangon, LC and Goncalves, MDM and Feliciano, ALP",2022,2021-2025,Phytosociological analysis and ecological indicators in two areas of Caatinga with different historics of use in the hills of Paraiba,1,1,1,1,1,0,0,0,0,0,1,0,4,ecosystem,0,1,0,0,,NA,0,1,1,0,0,0,0,1,0
247,"Clement, CR and Levis, C and de Oliveira, JC and Fausto, C and dos Santos, GM and Baniwa, FF and Mehinaku, M and Wajapi, A and Wajapi, R and Maia, GS",2021,2021-2025,Naturalness Is in the Eye of the Beholder,1,0,0,1,0,0,1,0,0,0,0,0,2,socioecological,0,0,0,1,socioecological,NA,0,0,0,1,0,1,0,0,0
248,"Figueiredo, JCG and Negreiros, D and Ramos, L and Paiva, DC and Oki, Y and Justino, WS and Santos, RM and Aguilar, R and Nunes, YRF and Fernandes, GW",2024,2021-2025,REFERENCE SITES OF THREATENED RIVERINE ATLANTIC FOREST IN UPPER RIO DOCE WATERSHED,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,1,1,0,1,0,0,0,0
251,"Amaral, WG and Pereira, IM and Mucida, DP and Machado, ELM and da Silva, MAP",2020,2016-2020,Colonizing vegetation dynamics in three areas degraded by miningin Southern Serra do Espinhaco,1,0,0,1,0,0,0,0,0,0,0,0,1,communities,1,0,0,0,,,0,1,1,0,0,0,1,0,0
